year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,196500,3.75,0.1828,2792.49,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4860.0,EXP,726,CIB,55-64,not_inst,68.22916667,south,direct,0,22.0
2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,116500,5.25,1.1269,3134.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,ir,home,1U,17520.0,CRIF,855,CIB,35-44,to_inst,69.3452381,central,direct,0,34.0
2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,726500,5.125,1.3558,0.0,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,7200.0,EXP,703,CIB,55-64,not_inst,74.28425358,south,direct,0,45.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,136500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,5640.0,EQUI,880,EXP,65-74,to_inst,,North,direct,1,
2019,ncf,Male,nopre,type2,p4,l1,nopc,b/c,266500,3.125,0.3327,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,,CRIF,523,EXP,25-34,to_inst,95.86330935,North,direct,0,
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,516500,3.875,0.1427,344.95,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,6780.0,CRIF,791,EXP,25-34,not_inst,77.32035928,south,direct,0,37.0
2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,766500,,,,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,7740.0,CIB,526,CIB,65-74,to_inst,78.37423313,south,direct,1,47.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,516500,3.625,0.5463,6032.5,240.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,15420.0,CIB,828,EXP,45-54,to_inst,68.13984169,North,direct,0,30.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,76500,3.5,-0.1378,2250.0,360.0,not_neg,int_only,not_lpsm,168000.0,sb,pr,home,1U,1320.0,CIB,718,CIB,55-64,to_inst,45.53571429,North,direct,0,36.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,356500,3.99,0.6703,6532.93,324.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,7920.0,CIB,849,CIB,35-44,to_inst,79.57589286,North,direct,0,32.0
2019,cf,Sex Not Available,pre,type1,p4,l1,nopc,nob/c,386500,3.99,0.122,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,5220.0,EXP,559,EXP,25-34,not_inst,66.86851211,south,direct,0,38.0
2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,186500,4.5,1.0808,3277.93,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,4500.0,CIB,759,CIB,35-44,to_inst,81.79824561,North,direct,0,32.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,406500,4.75,0.7475,4750.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,5340.0,CIB,522,CIB,35-44,to_inst,80.01968504,North,direct,0,43.0
2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,326500,3.25,-0.4986,1578.79,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,,EXP,626,EXP,65-74,to_inst,99.54268293,south,direct,0,
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,476500,3.75,0.1,0.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,7980.0,CRIF,762,EXP,55-64,not_inst,82.43944637,central,direct,0,44.0
2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,316500,3.625,0.934,8589.99,360.0,neg_amm,not_int,not_lpsm,378000.0,sb,pr,home,1U,8760.0,EXP,855,EXP,35-44,to_inst,83.73015873,North,direct,0,30.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,566500,,,,360.0,neg_amm,not_int,not_lpsm,1158000.0,sb,pr,home,1U,6060.0,CRIF,812,EXP,45-54,not_inst,48.92055268,North,direct,1,45.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,4.625,0.1898,1150.0,360.0,not_neg,not_int,not_lpsm,788000.0,sb,pr,home,1U,20580.0,CRIF,879,EXP,55-64,to_inst,59.20050761,south,direct,0,33.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,156500,3.875,0.5582,4533.58,360.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1U,3600.0,CRIF,604,CIB,45-54,to_inst,87.92134831,south,direct,0,35.0
2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,516500,3.99,-0.0278,7366.68,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,9000.0,CIB,662,EXP,35-44,not_inst,63.92326733,North,direct,0,26.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,496500,4.375,0.279,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,8760.0,CIB,716,CIB,45-54,not_inst,79.06050955,North,direct,0,38.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,3.75,0.1022,7265.25,360.0,not_neg,not_int,not_lpsm,1128000.0,sb,pr,home,1U,11820.0,CRIF,803,EXP,45-54,not_inst,64.40602837,North,direct,0,38.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,76500,,,,144.0,not_neg,int_only,not_lpsm,,sb,pr,home,2U,2040.0,EQUI,603,EXP,45-54,to_inst,,south,direct,1,
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,506500,4.99,0.7726,6300.0,360.0,not_neg,not_int,not_lpsm,638000.0,sb,pr,home,1U,10560.0,CRIF,568,CIB,55-64,to_inst,79.38871473,south,direct,0,42.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,616500,3.56,-0.0315,9000.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,10500.0,CRIF,852,CIB,25-34,not_inst,67.89647577,North,direct,0,35.0
2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,196500,4.5,1.0401,5066.25,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4620.0,CIB,779,EXP,45-54,to_inst,68.22916667,south,direct,0,40.0
2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,76500,,,,180.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,3360.0,EXP,672,EXP,65-74,to_inst,24.05660377,south,direct,1,38.0
2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,356500,4.5,0.6271,10037.5,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1U,6840.0,CIB,538,CIB,45-54,to_inst,79.57589286,North,direct,0,45.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,306500,3.625,0.0942,6855.4,300.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,5340.0,CRIF,645,EXP,35-44,to_inst,59.16988417,North,direct,0,28.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,not_lpsm,228000.0,sb,ir,home,1U,4800.0,CRIF,547,CIB,65-74,to_inst,90.57017544,south,direct,1,26.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,7800.0,EXP,841,EXP,25-34,to_inst,99.44029851,North,direct,1,36.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.9459,3542.61,240.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,4560.0,CIB,570,EXP,55-64,to_inst,91.33064516,North,direct,0,45.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,466500,4.75,0.7865,17879.0,360.0,neg_amm,not_int,not_lpsm,598000.0,sb,pr,home,1U,5700.0,CRIF,665,EXP,35-44,to_inst,78.01003344,North,direct,0,38.0
2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,146500,4.375,0.3055,1973.0,360.0,not_neg,not_int,not_lpsm,248000.0,sb,pr,home,1U,3600.0,CRIF,689,EXP,35-44,to_inst,59.07258065,south,direct,0,24.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,406500,3.0,-0.1936,793.47,180.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,10620.0,EXP,646,CIB,25-34,not_inst,49.0942029,south,direct,0,27.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,286500,4.99,1.1275,1150.0,240.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,4860.0,EXP,805,EXP,65-74,to_inst,48.7244898,North,direct,0,36.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,446500,4.5,0.7366,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,5820.0,CRIF,748,CIB,35-44,not_inst,80.01792115,North,direct,0,37.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,3.99,0.265,0.0,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,10560.0,CIB,681,EXP,35-44,not_inst,64.18205805,south,direct,0,30.0
2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,196500,4.75,0.6215,4712.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,2100.0,CIB,700,CIB,65-74,to_inst,59.90853659,south,direct,0,44.0
2019,cf,Joint,nopre,type2,p4,l1,nopc,b/c,546500,3.375,0.3292,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,,CRIF,831,EXP,55-64,not_inst,81.81137725,central,direct,0,
2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,376500,3.125,0.2902,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,,CIB,513,CIB,45-54,not_inst,97.03608247,North,direct,0,
2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,566500,3.25,-0.4984,0.0,360.0,not_neg,not_int,not_lpsm,628000.0,sb,pr,home,1U,,CRIF,882,CIB,35-44,not_inst,90.20700637,North,direct,0,
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8280.0,EQUI,612,EXP,35-44,not_inst,,North,direct,1,
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,626500,5.5,1.4083,0.0,360.0,not_neg,not_int,not_lpsm,908000.0,sb,ir,home,2U,4560.0,EXP,530,CIB,35-44,not_inst,68.99779736,south,direct,0,38.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,406500,4.375,0.0223,5295.28,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,10380.0,CIB,632,EXP,35-44,to_inst,40.32738095,North,direct,0,25.0
2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,126500,5.25,1.0614,3337.5,360.0,not_neg,not_int,not_lpsm,298000.0,sb,ir,home,1U,1440.0,EXP,709,CIB,25-34,to_inst,42.44966443,south,direct,0,45.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,4.125,0.0723,1112.74,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4140.0,EXP,897,EXP,35-44,not_inst,79.6184739,North,direct,0,46.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,4.375,0.7326,326.05,240.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1U,6900.0,CRIF,724,CIB,45-54,not_inst,48.84259259,south,direct,0,37.0
2019,cf,Female,nopre,type1,p1,l1,nopc,nob/c,216500,3.375,0.1306,4696.09,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,2640.0,CIB,817,CIB,25-34,not_inst,94.95614035,North,direct,0,49.0
2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,86500,5.5,1.4967,2090.0,360.0,not_neg,not_int,not_lpsm,338000.0,sb,ir,home,1U,3960.0,CIB,620,EXP,55-64,to_inst,25.59171598,North,direct,0,42.0
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,,,,360.0,not_neg,not_int,lpsm,178000.0,sb,pr,home,1U,5280.0,EXP,831,CIB,55-64,to_inst,87.92134831,North,direct,1,55.0
2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,326500,4.5,1.0002,9350.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,ir,home,1U,4920.0,CIB,812,EXP,65-74,to_inst,50.38580247,south,direct,0,37.0
2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,196500,3.5,0.5503,4510.24,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1U,3000.0,CIB,793,CIB,45-54,to_inst,82.56302521,North,direct,0,48.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,4.99,0.6794,,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,3540.0,EXP,576,CIB,25-34,to_inst,67.01183432,south,direct,0,42.0
2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,156500,3.375,0.3689,4587.04,120.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,8040.0,CIB,562,EXP,65-74,to_inst,47.71341463,south,direct,0,30.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,,,,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1860.0,CRIF,567,CIB,55-64,to_inst,132.7702703,North,direct,1,49.0
2019,cf,Male,nopre,type1,p1,l2,nopc,nob/c,556500,3.875,0.3855,751.05,360.0,not_neg,not_int,not_lpsm,588000.0,sb,pr,home,1U,7980.0,EXP,542,CIB,25-34,not_inst,94.64285714,North,direct,0,41.0
2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,456500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,8280.0,EQUI,694,EXP,45-54,to_inst,,south,direct,1,
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,326500,4.99,1.4806,5450.0,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,7140.0,CRIF,656,CIB,45-54,to_inst,80.0245098,south,direct,0,38.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,3.99,0.5409,5570.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,2U,2760.0,EXP,549,CIB,55-64,to_inst,65.4109589,south,direct,0,44.0
2019,,Joint,nopre,type1,p4,l1,nopc,nob/c,526500,4.5,0.1274,3845.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1U,10560.0,EXP,878,EXP,25-34,not_inst,88.04347826,south,direct,0,38.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,1860.0,CRIF,763,EXP,45-54,to_inst,47.27074236,North,direct,1,59.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,136500,,,,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,4080.0,CIB,896,CIB,55-64,to_inst,81.25,south,direct,1,40.0
2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,396500,3.125,0.4147,8848.95,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4560.0,EXP,800,EXP,55-64,to_inst,79.6184739,south,direct,0,41.0
2019,cf,Male,nopre,type1,p3,l2,nopc,nob/c,166500,4.5,0.5389,4350.95,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1U,3600.0,CIB,822,CIB,25-34,to_inst,50.76219512,North,direct,0,31.0
2019,ncf,Joint,pre,type2,p1,l1,nopc,b/c,136500,3.625,0.8766,4268.94,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3720.0,EXP,601,EXP,65-74,to_inst,86.39240506,south,direct,0,9.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,76500,5.375,1.3387,2368.75,360.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,2760.0,CRIF,821,EXP,65-74,to_inst,59.765625,North,direct,0,39.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.5918,6998.56,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,3120.0,CIB,575,CIB,55-64,to_inst,81.47482014,south,direct,0,48.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,656500,3.625,0.1548,15875.07,360.0,neg_amm,int_only,not_lpsm,878000.0,sb,pr,home,1U,6360.0,EXP,814,EXP,45-54,to_inst,74.77220957,North,direct,0,49.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,116500,4.25,0.8807,2250.0,180.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,7500.0,CRIF,847,EXP,45-54,to_inst,56.00961538,North,direct,0,22.0
2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,266500,,,,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,1740.0,CIB,598,EXP,55-64,not_inst,99.44029851,central,direct,1,36.0
2019,cf,Sex Not Available,nopre,type2,p2,l1,nopc,b/c,76500,4.75,1.8509,750.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1U,1860.0,CRIF,846,EXP,65-74,to_inst,21.36871508,south,direct,0,60.0
2019,cf,Female,nopre,type3,p4,l1,nopc,nob/c,176500,3.375,-0.2381,3830.38,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,,CIB,891,CIB,35-44,to_inst,80.96330275,central,direct,0,
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4020.0,EXP,552,CIB,35-44,to_inst,75.17361111,south,direct,1,40.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,106500,4.5,1.1152,3087.5,312.0,not_neg,not_int,not_lpsm,128000.0,sb,pr,home,1U,4500.0,CIB,610,CIB,45-54,to_inst,83.203125,south,direct,0,28.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,666500,3.75,-0.067,0.0,360.0,not_neg,not_int,not_lpsm,928000.0,sb,pr,home,1U,8100.0,EXP,818,CIB,25-34,not_inst,71.82112069,south,direct,0,37.0
2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,286500,3.625,0.498,0.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,3240.0,CIB,866,CIB,45-54,to_inst,75.79365079,North,direct,0,48.0
2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,386500,3.75,0.0132,1131.8,360.0,not_neg,not_int,not_lpsm,428000.0,sb,pr,home,1U,6540.0,EXP,790,CIB,35-44,not_inst,90.30373832,North,direct,0,37.0
2019,cf,Joint,pre,type1,p3,l1,nopc,nob/c,596500,4.75,0.366,1825.0,360.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,13020.0,CRIF,628,EXP,45-54,not_inst,67.17342342,central,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,216500,4.625,1.1258,6031.25,360.0,not_neg,not_int,not_lpsm,288000.0,sb,ir,home,1U,2100.0,CIB,645,CIB,>74,to_inst,75.17361111,south,direct,0,37.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,376500,4.75,1.4099,12500.0,360.0,not_neg,int_only,not_lpsm,518000.0,sb,pr,home,1U,6600.0,EXP,839,CIB,35-44,to_inst,72.68339768,North,direct,0,31.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,586500,3.5,-0.1451,3663.58,360.0,not_neg,not_int,not_lpsm,828000.0,sb,pr,home,1U,12000.0,CIB,710,EXP,45-54,not_inst,70.83333333,North,direct,0,31.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,626500,3.875,-0.3625,6466.6,360.0,not_neg,not_int,not_lpsm,1018000.0,sb,pr,home,1U,14760.0,CIB,682,EXP,25-34,not_inst,61.54223969,south,direct,0,13.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,256500,,,,360.0,not_neg,int_only,not_lpsm,348000.0,sb,pr,home,1U,10800.0,EXP,834,CIB,25-34,to_inst,73.70689655,North,direct,1,17.0
2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,566500,4.18,0.2955,12171.25,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,14640.0,CRIF,577,EXP,25-34,to_inst,93.17434211,North,direct,0,30.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,346500,4.25,0.1458,4126.44,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6240.0,CRIF,883,EXP,35-44,to_inst,71.00409836,North,direct,0,36.0
2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,676500,3.75,0.036,6860.0,360.0,neg_amm,not_int,not_lpsm,848000.0,sb,pr,home,1U,14820.0,CIB,797,CIB,25-34,not_inst,79.7759434,North,direct,0,21.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,536500,3.75,-0.278,5367.75,360.0,not_neg,not_int,not_lpsm,718000.0,sb,sr,home,1U,10500.0,EXP,814,EXP,25-34,not_inst,74.72144847,south,direct,0,42.0
2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,476500,4.625,0.205,2741.4,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1U,6600.0,EXP,553,CIB,25-34,not_inst,77.10355987,North,direct,0,37.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,566500,4.875,0.487,0.0,360.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1U,8760.0,EXP,685,EXP,55-64,not_inst,84.80538922,North,direct,0,40.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,4.5,0.9694,6447.5,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,7440.0,EXP,846,CIB,65-74,to_inst,41.87853107,North,direct,0,44.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,206500,4.99,1.0304,3164.6,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,8400.0,CRIF,676,CIB,45-54,to_inst,69.29530201,south,direct,0,43.0
2019,cf,Female,nopre,type2,p4,l1,nopc,b/c,356500,3.25,0.4664,0.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,,EXP,578,CIB,45-54,to_inst,76.17521368,North,direct,0,
2019,ncf,Joint,nopre,type1,p1,l1,nopc,nob/c,676500,,,,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,11760.0,EXP,835,EXP,25-34,to_inst,83.72524752,North,direct,1,30.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,296500,4.5,1.3353,6473.75,180.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,35880.0,EXP,541,CIB,45-54,to_inst,74.49748744,North,direct,0,20.0
2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,336500,3.625,-0.0846,2787.5,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1U,4380.0,CIB,775,CIB,55-64,to_inst,55.34539474,North,direct,0,34.0
2019,cf,Joint,pre,type2,p3,l1,nopc,b/c,256500,,,,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3900.0,EXP,586,EXP,25-34,to_inst,83.27922078,North,direct,1,53.0
2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,596500,3.625,-0.1875,2833.9,360.0,not_neg,not_int,not_lpsm,1758000.0,sb,pr,home,1U,5940.0,EXP,885,CIB,55-64,not_inst,33.93060296,North,direct,0,49.0
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,246500,,,,360.0,neg_amm,not_int,not_lpsm,,sb,ir,home,1U,9240.0,EQUI,873,EXP,>74,to_inst,,central,direct,1,
2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,206500,3.125,-0.3545,1022.33,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,,EXP,890,EXP,35-44,to_inst,90.57017544,south,direct,0,
2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,496500,4.18,0.0801,220.04,360.0,neg_amm,not_int,not_lpsm,908000.0,sb,pr,home,1U,8940.0,CIB,585,EXP,45-54,not_inst,54.68061674,North,direct,0,37.0
2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,3.875,0.6139,1250.0,180.0,not_neg,not_int,not_lpsm,1108000.0,sb,sr,home,1U,32220.0,CRIF,818,EXP,65-74,to_inst,35.78519856,North,direct,0,43.0
2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,96500,4.375,1.012,1372.21,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,3000.0,EXP,835,CIB,65-74,to_inst,89.35185185,North,direct,0,33.0
2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,1266500,3.25,-0.5364,0.0,360.0,not_neg,not_int,not_lpsm,1648000.0,sb,pr,home,1U,15420.0,CIB,719,EXP,55-64,not_inst,76.85072816,North,direct,0,36.0
2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,316500,3.69,0.0361,2500.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,5040.0,CIB,867,CIB,35-44,not_inst,72.26027397,North,direct,0,37.0
2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,1.1404,3988.13,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,3960.0,CRIF,762,EXP,>74,to_inst,54.05844156,south,direct,0,44.0
2019,ncf,Male,nopre,type3,p1,l1,nopc,nob/c,376500,3.875,0.3635,5625.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,5640.0,CRIF,761,CIB,55-64,to_inst,99.6031746,central,direct,0,45.0
2019,ncf,Joint,nopre,type1,p4,l1,nopc,nob/c,106500,3.625,0.6031,4110.0,180.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,7800.0,CIB,535,EXP,45-54,to_inst,46.71052632,North,direct,0,22.0
2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,316500,4.5,0.9348,8190.0,360.0,neg_amm,not_int,not_lpsm,398000.0,sb,pr,home,1U,5160.0,EXP,885,EXP,25-34,to_inst,79.52261307,North,direct,0,45.0
2019,ncf,Male,pre,type1,p4,l1,nopc,nob/c,76500,4.5,0.7448,2842.35,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,2460.0,CIB,813,CIB,>74,to_inst,15.05905512,North,direct,0,8.0
2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,276500,,,,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,5040.0,CRIF,741,EXP,25-34,to_inst,96.00694444,North,direct,1,45.0
2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,436500,,,,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6960.0,EXP,753,CIB,35-44,not_inst,95.30567686,North,direct,1,34.0
